"I 80";87.8;"eastbound";41.55420642;-109.50321889;6131.04411844;97.71813432
"I 80";88;"eastbound";41.5538174;-109.4993831;6111.31662616;105.54011847
"I 80";88.2;"eastbound";41.55304806;-109.49568606;6111.83926974;116.18786031
"I 80";88.4;"eastbound";41.5517802;-109.49224114;6083.85320793;126.3794057
"I 80";88.6;"eastbound";41.5500743;-109.48914698;6083.81075565;129.0577363
"I 80";88.8;"eastbound";41.54826001;-109.48615942;6110.30778388;129.02918806
"I 80";89;"eastbound";41.54644685;-109.48317076;6156.15143539;139.66982284
"I 80";89.2;"eastbound";41.54426622;-109.4806972;6178.96793144;155.42590128
"I 80";89.4;"eastbound";41.54163785;-109.47909133;6172.91327578;134.23718299
"I 80";89.6;"eastbound";41.53964615;-109.47635856;6251.28618355;119.48127907
"I 80";89.8;"eastbound";41.53822644;-109.47300354;6229.64913987;121.44101047
"I 80";90;"eastbound";41.53672247;-109.46971714;6301.84363959;127.76445202
"I 80";90.2;"eastbound";41.53496446;-109.46668549;6613.61154809;126.55369865
"I 80";90.4;"eastbound";41.53325551;-109.46360625;6315.1540299;121.35484444
"I 80";90.6;"eastbound";41.53176234;-109.46033267;6288.78676146;124.90595854
"I 80";90.8;"eastbound";41.53012189;-109.45719211;6333.1049345;131.20362789
"I 80";91;"eastbound";41.52823032;-109.4543062;6268.85862211;131.28891215
"I 80";91.2;"eastbound";41.52631227;-109.45138875;6224.61333882;128.41758813
"I 80";91.4;"eastbound";41.52450949;-109.44835251;6165.8465739;109.96778117
"I 80";91.6;"eastbound";41.52352385;-109.44472912;6168.58915109;88.94788422
"I 80";91.8;"eastbound";41.52357685;-109.44087496;6184.28127424;68.45798849
"I 80";92;"eastbound";41.52463833;-109.43728335;6205.211047;61.92417715
"I 80";92.2;"eastbound";41.52599856;-109.43387718;6203.45007855;65.29762581
"I 80";92.4;"eastbound";41.52720435;-109.43037581;6172.69740997;78.07937036
"I 80";92.6;"eastbound";41.52779958;-109.42660961;6144.40136645;91.3508565
"I 80";92.8;"eastbound";41.52773166;-109.42276216;6136.44837319;98.05548586
"I 80";93;"eastbound";41.52732699;-109.41894285;6144.37973981;98.13442638
"I 80";93.2;"eastbound";41.52689344;-109.41489128;6164.42602465;93.41747625
"I 80";93.4;"eastbound";41.52671109;-109.41081243;6181.55511728;82.52818264
"I 80";93.6;"eastbound";41.52710902;-109.40675959;6164.27223527;78.65949321
"I 80";93.8;"eastbound";41.52771157;-109.40274645;6155.68245789;77.65745939
"I 80";94;"eastbound";41.52836633;-109.3987494;6189.38315666;65.54927306
"I 80";94.2;"eastbound";41.52949167;-109.39544335;6203.73122476;53.70102035
"I 80";94.4;"eastbound";41.53110635;-109.39250695;6192.62915375;60.12256587
"I 80";94.6;"eastbound";41.53245929;-109.38936105;6165.91145379;79.69780976
"I 80";94.8;"eastbound";41.53294413;-109.3857979;6150.32546133;96.98859864
"I 80";95;"eastbound";41.53261309;-109.38219039;6166.83779448;99.45549953
"I 80";95.2;"eastbound";41.53213357;-109.37834414;6232.64322676;86.28858669
"I 80";95.4;"eastbound";41.53232144;-109.37447528;6257.17543553;66.73061297
"I 80";44.2;"eastbound";41.37206199;-110.25816491;6489.40059572;77.49312857
"I 80";44.4;"eastbound";41.37268891;-110.25439871;6483.68716024;77.4163661
"I 80";44.6;"eastbound";41.37331962;-110.25063359;6471.6679599;76.93969248
"I 80";44.8;"eastbound";41.37397378;-110.24687574;6464.03496068;72.5827156
"I 80";45;"eastbound";41.37484018;-110.24319542;6483.47529936;67.30372416
"I 80";45.2;"eastbound";41.37595084;-110.23965647;6485.30835657;62.05278192
"I 80";45.4;"eastbound";41.37730026;-110.23626679;6484.28309407;56.84343029
"I 80";45.6;"eastbound";41.37887572;-110.23305296;6504.30414784;54.96024861
"I 80";45.8;"eastbound";41.38053019;-110.22990863;6523.79935408;55.67757399
"I 80";46;"eastbound";41.38215471;-110.2267374;6518.52125467;60.43365779
"I 80";46.2;"eastbound";41.38358668;-110.22337322;6514.60282955;65.77545111
"I 80";46.4;"eastbound";41.38477701;-110.21984716;6511.44013503;71.37908368
"I 80";46.6;"eastbound";41.38570305;-110.21618406;6504.49278012;74.60991785
"I 80";46.8;"eastbound";41.38647284;-110.21245661;6480.47039915;75.03446934
"I 80";47;"eastbound";41.38722198;-110.20872117;6462.86031423;75.08018788
"I 80";47.2;"eastbound";41.3879597;-110.20503084;6444.23377767;75.07139305
"I 80";47.4;"eastbound";41.38869784;-110.20134062;6444.63346984;75.02259001
"I 80";47.6;"eastbound";41.38943833;-110.19765121;6467.85846892;75.11599592
"I 80";47.8;"eastbound";41.39017432;-110.19396014;6479.23768119;74.73906033
"I 80";48;"eastbound";41.39092849;-110.19027565;6484.58826986;70.7257261
"I 80";48.2;"eastbound";41.39187944;-110.1866508;6489.28405221;65.45531255
"I 80";48.4;"eastbound";41.39307644;-110.18315682;6504.74669278;60.35253632
"I 80";48.6;"eastbound";41.39450227;-110.17981754;6512.789797;56.0092726
"I 80";48.8;"eastbound";41.39611472;-110.17662973;6498.11853092;55.58534947
"I 80";49;"eastbound";41.39774493;-110.17345761;6488.7281677;55.55362298
"I 80";49.2;"eastbound";41.39938445;-110.17027107;6484.40844843;55.54017467
"I 80";49.4;"eastbound";41.40102454;-110.16708496;6494.73276171;55.60719926
"I 80";49.6;"eastbound";41.40266182;-110.16389622;6504.29493649;55.58331418
"I 80";49.8;"eastbound";41.40430011;-110.16070831;6507.40596739;56.2457952
"I 80";50;"eastbound";41.40591032;-110.1574959;6505.44795631;64.45990123
"I 80";50.2;"eastbound";41.40714572;-110.15404884;6484.62351326;73.73583881
"I 80";50.4;"eastbound";41.40794861;-110.15037958;6504.29333452;75.33759791
"I 80";50.6;"eastbound";41.40867453;-110.14668035;6537.10173452;74.02721239
"I 80";50.8;"eastbound";41.40946353;-110.14300506;6546.06276907;65.38858508
"I 80";51;"eastbound";41.41065677;-110.13953184;6562.41690742;54.78135302
"I 80";51.2;"eastbound";41.41231428;-110.13640102;6583.02989008;44.36567938
"I 80";51.4;"eastbound";41.41437078;-110.13371892;6564.98486959;33.71945113
"I 80";51.6;"eastbound";41.41676528;-110.13158791;6545.65827097;24.32328014
"I 80";51.8;"eastbound";41.41939213;-110.13000456;6562.26311805;22.80328437
"I 80";52;"eastbound";41.42205122;-110.1285137;6592.50115292;30.13977047
"I 80";52.2;"eastbound";41.4245406;-110.12658615;6621.73475094;40.65914196
"I 80";52.4;"eastbound";41.42672278;-110.12408652;6650.66637711;51.2558331
"I 80";52.6;"eastbound";41.42852157;-110.12109674;6684.77958384;61.45598652
"I 80";52.8;"eastbound";41.42989427;-110.11773097;6720.07905132;65.25407165
"I 80";53;"eastbound";41.43109808;-110.11424751;6708.82038749;65.29410571
"I 80";53.2;"eastbound";41.43231504;-110.11071945;6706.2656416;65.16701849
"I 80";53.4;"eastbound";41.43353787;-110.10719491;6704.99928221;65.35141087
"I 80";53.6;"eastbound";41.43475219;-110.10366509;6704.60479645;64.33516668
"I 80";53.8;"eastbound";41.43601314;-110.1001648;6705.6620984;59.59033285
"I 80";54;"eastbound";41.43748689;-110.09681544;6724.66870298;54.48096997
"I 80";54.2;"eastbound";41.43916281;-110.0936835;6725.38478476;53.15540563
"I 80";54.4;"eastbound";41.44089318;-110.09060301;6716.64201898;53.09552982
"I 80";54.6;"eastbound";41.44262598;-110.08752483;6704.61280631;53.06858745
"I 80";54.8;"eastbound";41.44435987;-110.08444765;6707.18156946;53.08980259
"I 80";55;"eastbound";41.44609289;-110.08136954;6704.60840088;53.05646861
"I 80";55.2;"eastbound";41.44781837;-110.07830846;6720.80074;53.04336968
"I 80";55.4;"eastbound";41.44954438;-110.07524781;6706.44986845;53.1062063
"I 80";55.6;"eastbound";41.45126786;-110.07218458;6704.6192142;53.05616564
"I 80";55.8;"eastbound";41.45299335;-110.06912327;6724.58299744;53.12892487
"I 80";56;"eastbound";41.45471592;-110.06605897;6741.39570047;53.08695315
"I 80";56.2;"eastbound";41.45645827;-110.06296413;6723.91016893;53.0749093
"I 80";56.4;"eastbound";41.45820111;-110.05986969;6717.3092406;53.07668497
"I 80";56.6;"eastbound";41.45994387;-110.05677509;6711.04793047;53.03337875
"I 80";56.8;"eastbound";41.46168822;-110.05368247;6704.61200532;53.11227217
"I 80";57;"eastbound";41.46342954;-110.05058627;6716.54509964;53.09580632
"I 80";57.2;"eastbound";41.46529117;-110.04727805;6722.79039004;53.01839809
"I 80";57.4;"eastbound";41.46715614;-110.04397309;6740.28313046;50.32317389
"I 80";57.6;"eastbound";41.46913515;-110.0407893;6733.79033528;44.8452489
"I 80";57.8;"eastbound";41.47133354;-110.03787118;6726.15293064;39.77691903
"I 80";58;"eastbound";41.47371806;-110.03522184;6727.65157606;38.7148159
"I 80";58.2;"eastbound";41.47598103;-110.03280082;6724.60782802;38.73170464
"I 80";58.4;"eastbound";41.47824345;-110.03037884;6731.33531219;38.7042467
"I 80";58.6;"eastbound";41.48050675;-110.02795821;6741.63759834;38.7402969
"I 80";58.8;"eastbound";41.4827689;-110.02553561;6744.6100586;38.74759377
"I 80";59;"eastbound";41.48503081;-110.02311254;6744.63328721;38.69269541
"I 80";59.2;"eastbound";41.48726249;-110.02072646;6741.12256413;40.51145873
"I 80";59.4;"eastbound";41.48943543;-110.01824797;6748.20808919;42.41810116
"I 80";59.6;"eastbound";41.4915457;-110.01567388;6746.99299293;42.3621186
"I 80";59.8;"eastbound";41.49365784;-110.01310247;6741.63199144;42.36506254
"I 80";60;"eastbound";41.4957699;-110.01053082;6727.2919332;44.82015806
"I 80";60.2;"eastbound";41.49781582;-110.00781634;6697.15642458;50.25620826
"I 80";60.4;"eastbound";41.49965925;-110.00485632;6679.39935867;55.30172067
"I 80";60.6;"eastbound";41.5013002;-110.00169191;6643.06902179;56.45971056
"I 80";60.8;"eastbound";41.50289315;-109.99848333;6590.73337609;56.4449346
"I 80";61;"eastbound";41.50448671;-109.99527522;6563.35606389;55.79443851
"I 80";61.2;"eastbound";41.5061041;-109.99209799;6552.79786261;56.22061953
"I 80";61.4;"eastbound";41.50770377;-109.98890464;6546.81769868;56.44337291
"I 80";61.6;"eastbound";41.50929412;-109.98570296;6544.4087323;57.14194201
"I 80";61.8;"eastbound";41.51085484;-109.98247611;6524.30037103;56.4511903
"I 80";62;"eastbound";41.51244487;-109.97927396;6528.28487751;56.37959249
"I 80";62.2;"eastbound";41.51403737;-109.97607545;6515.04377252;56.40360102
"I 80";62.4;"eastbound";41.51562887;-109.97287598;6501.87876124;56.41860561
"I 80";62.6;"eastbound";41.51721973;-109.96967588;6493.26976018;56.47598004
"I 80";62.8;"eastbound";41.51880818;-109.96647358;6479.69264143;56.38547815
"I 80";63;"eastbound";41.52040043;-109.96327454;6468.65424884;56.46102181
"I 80";63.2;"eastbound";41.52200933;-109.96003272;6462.04691262;56.39209711
"I 80";63.4;"eastbound";41.52362115;-109.95679339;6447.93593647;56.43845469
"I 80";63.6;"eastbound";41.52523101;-109.95355224;6424.32045656;56.39038493
"I 80";63.8;"eastbound";41.5268429;-109.95031281;6420.68798356;56.47511994
"I 80";64;"eastbound";41.5284512;-109.94707014;6396.32598439;56.454158
"I 80";64.2;"eastbound";41.53005321;-109.94384263;6382.19978951;56.45137312
"I 80";64.4;"eastbound";41.53165533;-109.94061515;6376.38542976;56.44802864
"I 80";64.6;"eastbound";41.53325761;-109.9373877;6367.66589259;56.52603966
"I 80";64.8;"eastbound";41.53485658;-109.93415728;6363.96293279;56.40449439
"I 80";65;"eastbound";41.53646069;-109.93093129;6380.90179117;56.44400271
"I 80";65.2;"eastbound";41.53804633;-109.92773758;6373.50908785;56.45330095
"I 80";65.4;"eastbound";41.53963159;-109.92454345;6384.66923036;56.52955029
"I 80";65.6;"eastbound";41.54121366;-109.92134644;6382.10967855;60.81014589
"I 80";65.8;"eastbound";41.54261087;-109.91800489;6381.07440372;69.76137722
"I 80";66;"eastbound";41.5436014;-109.91441539;6391.97903159;78.81009047
"I 80";66.2;"eastbound";41.54415377;-109.91068466;6412.32648729;88.15478003
"I 80";66.4;"eastbound";41.54424541;-109.90688408;6420.03798316;97.22331798
"I 80";66.6;"eastbound";41.54388759;-109.90311203;6466.86204193;103.8255431
"I 80";66.8;"eastbound";41.5432068;-109.8994159;6481.8384838;104.35754033
"I 80";67;"eastbound";41.54250027;-109.89572802;6512.79860785;102.55321673
"I 80";67.2;"eastbound";41.54186727;-109.89192987;6504.05864553;97.43725896
"I 80";67.4;"eastbound";41.54149036;-109.88807226;6496.78889361;92.14448441
"I 80";67.6;"eastbound";41.54138141;-109.88418488;6487.42696541;88.11107948
"I 80";67.8;"eastbound";41.54147742;-109.88029545;6474.66605172;87.86361049
"I 80";68;"eastbound";41.541586;-109.87640646;6453.29173156;87.8242005
"I 80";68.2;"eastbound";41.54169583;-109.87254436;6429.66784129;87.72960635
"I 80";68.4;"eastbound";41.54181043;-109.86868251;6411.11379398;87.74651697
"I 80";68.6;"eastbound";41.54192417;-109.86482064;6415.41068514;87.7320869
"I 80";68.8;"eastbound";41.54203864;-109.86095877;6418.18009537;87.94905156
"I 80";69;"eastbound";41.54214217;-109.85709643;6419.33671963;87.94990079
"I 80";69.2;"eastbound";41.54224589;-109.85322518;6412.56277825;87.86486199
"I 80";69.4;"eastbound";41.54235391;-109.84935403;6408.51979976;87.87901955
"I 80";69.6;"eastbound";41.54246122;-109.84548285;6403.94376487;87.80298564
"I 80";69.8;"eastbound";41.54257237;-109.84161184;6390.9181252;87.84649109
"I 80";70;"eastbound";41.54268132;-109.83774073;6387.15148699;88.91379253
"I 80";70.2;"eastbound";41.54273738;-109.83379046;6381.88380041;90.27638818
"I 80";70.4;"eastbound";41.54272311;-109.82983923;6360.49065706;90.19846597
"I 80";70.6;"eastbound";41.54271287;-109.82588798;6362.59604962;90.21313324
"I 80";70.8;"eastbound";41.54270187;-109.82193675;6348.97647859;90.20474299
"I 80";71;"eastbound";41.5426913;-109.81798549;6343.4865183;90.20413415
"I 80";71.2;"eastbound";41.54268133;-109.81424821;6309.63963953;90.26040149
"I 80";71.4;"eastbound";41.54266862;-109.81051094;6291.35472363;90.25646909
"I 80";71.6;"eastbound";41.5426561;-109.80677367;6275.92652547;90.20497395
"I 80";71.8;"eastbound";41.54264609;-109.80303639;6283.92998086;90.29972939
"I 80";72;"eastbound";41.54263146;-109.79929913;6285.98130685;90.23272201
"I 80";72.2;"eastbound";41.54261972;-109.79543643;6278.1452576;90.28198964
"I 80";72.4;"eastbound";41.54260549;-109.79157373;6302.81123108;90.20446102
"I 80";72.6;"eastbound";41.54259517;-109.78771101;6316.12122089;90.30345166
"I 80";72.8;"eastbound";41.54257986;-109.78384832;6305.48492344;90.19284781
"I 80";73;"eastbound";41.54257013;-109.77998559;6280.66035467;90.25148793
"I 80";73.2;"eastbound";41.54255744;-109.7761247;6266.25101112;90.2993714
"I 80";73.4;"eastbound";41.54254235;-109.77226382;6269.50101314;90.24704729
"I 80";73.6;"eastbound";41.54252989;-109.76840293;6265.61182403;90.31993227
"I 80";73.8;"eastbound";41.54251375;-109.76454206;6265.7600065;90.26015267
"I 80";74;"eastbound";41.54250063;-109.76068117;6252.45722556;90.24463273
"I 80";74.2;"eastbound";41.54248829;-109.75681973;6269.43653375;90.26933357
"I 80";74.4;"eastbound";41.5424747;-109.75295829;6272.46466256;90.29209231
"I 80";74.6;"eastbound";41.54245997;-109.74909685;6272.00089147;90.237773
"I 80";74.8;"eastbound";41.54244797;-109.7452354;6273.9504922;90.29986335
"I 80";75;"eastbound";41.54243285;-109.74137398;6272.82670838;90.30692156
"I 80";75.2;"eastbound";41.54241739;-109.73751805;6264.45720224;90.24936853
"I 80";75.4;"eastbound";41.54240483;-109.7336621;6258.72894851;90.30864858
"I 80";75.6;"eastbound";41.54238928;-109.72980617;6245.64043142;90.28484564
"I 80";75.8;"eastbound";41.54237493;-109.72595024;6234.83072042;90.31182511
"I 80";76;"eastbound";41.54235923;-109.72209431;6238.26895424;90.27031133
"I 80";76.2;"eastbound";41.54234562;-109.71824033;6242.94431144;90.30526985
"I 80";76.4;"eastbound";41.54233025;-109.71438636;6245.13821299;90.27118509
"I 80";76.6;"eastbound";41.54231659;-109.71053238;6224.68823104;90.28542767
"I 80";76.8;"eastbound";41.54230222;-109.70667842;6199.05146213;90.34902793
"I 80";77;"eastbound";41.54228465;-109.70282447;6181.131796;90.23202499
"I 80";77.2;"eastbound";41.54227304;-109.69899208;6168.16182488;90.29067052
"I 80";77.4;"eastbound";41.54225848;-109.69515971;6143.54070664;90.3327386
"I 80";77.6;"eastbound";41.54224183;-109.69132736;6142.9039225;90.32416837
"I 80";77.8;"eastbound";41.5422256;-109.687495;6146.75987069;90.26648102
"I 80";78;"eastbound";41.54221226;-109.68366262;6157.46745592;90.38224852
"I 80";78.2;"eastbound";41.54219288;-109.67978215;6186.34101059;88.7925584
"I 80";78.4;"eastbound";41.54225407;-109.6759032;6182.3681184;86.17915439
"I 80";78.6;"eastbound";41.54244762;-109.6720312;6184.95450325;86.09504805
"I 80";78.8;"eastbound";41.54264542;-109.66815957;6188.59658809;86.08831197
"I 80";79;"eastbound";41.54284356;-109.66428795;6196.27604451;86.05122069
"I 80";79.2;"eastbound";41.54303984;-109.66048904;6204.99558167;86.16920186
"I 80";79.4;"eastbound";41.54323025;-109.65668957;6205.18701741;86.11579125
"I 80";79.6;"eastbound";41.54342332;-109.65289033;6229.70520891;86.12333192
"I 80";79.8;"eastbound";41.54361601;-109.64909104;6285.77945829;86.15818697
"I 80";80;"eastbound";41.54380697;-109.64529159;6281.17298592;86.09906881
"I 80";80.2;"eastbound";41.54400574;-109.64139708;6264.5004555;86.16385194
"I 80";80.4;"eastbound";41.5442012;-109.63750227;6254.95430044;86.14043862
"I 80";80.6;"eastbound";41.54439786;-109.63360756;6262.0690615;86.09418897
"I 80";80.8;"eastbound";41.54459687;-109.62971304;6297.87915776;86.14270377
"I 80";0;"eastbound";41.24763487;-111.04672368;6758.03058453;111.13333269
"I 80";.2;"eastbound";41.24659529;-111.04314665;6750.90020424;96.37842674
"I 80";.4;"eastbound";41.24627531;-111.03933962;6759.52362305;89.29718348
"I 80";.6;"eastbound";41.24631074;-111.03549841;6758.91166949;89.27149343
"I 80";.8;"eastbound";41.24634746;-111.03165722;6745.68978817;89.30815366
"I 80";1;"eastbound";41.24638234;-111.027816;6753.52824038;89.08132948
"I 80";1.2;"eastbound";41.24642908;-111.02393894;6745.49755146;84.43659669
"I 80";1.4;"eastbound";41.24671157;-111.02008183;6759.67821341;77.36931454
"I 80";1.6;"eastbound";41.24734882;-111.01629963;6769.06497219;70.23262102
"I 80";1.8;"eastbound";41.24833473;-111.01265087;6757.45067043;63.24686411
"I 80";2;"eastbound";41.24964751;-111.00918722;6740.96877476;58.21995691
"I 80";2.2;"eastbound";41.25108228;-111.00610695;6724.64066846;57.9706456
"I 80";2.4;"eastbound";41.2525272;-111.00303477;6738.29748535;57.9368927
"I 80";2.6;"eastbound";41.25397348;-110.99996366;6726.09525963;58.00086419
"I 80";2.8;"eastbound";41.25541718;-110.99689033;6726.19217897;57.98580709
